Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Vap Pres (kPa),qc,Air Temp (C),qc,Rel Hum (%),qc,Dew Point (C),qc,Wind Speed (m/s),qc,Wind Dir (0-360),qc,Soil Temp (C),qc
214,Salinas South II,Monterey Bay,11/16/2022,1000,320,0.23, ,0.00, ,422, ,0.8, ,11.0, ,60, ,3.5, ,3.4, ,122, ,10.1, 
214,Salinas South II,Monterey Bay,11/16/2022,1100,320,0.32, ,0.00, ,534, ,0.8, ,14.3, ,49, ,3.8, ,3.0, ,146, ,10.2, 
214,Salinas South II,Monterey Bay,11/16/2022,1200,320,0.39, ,0.00, ,586, ,0.8, ,16.7, ,42, ,3.6, ,3.2, ,141, ,10.4, 
214,Salinas South II,Monterey Bay,11/16/2022,1300,320,0.40, ,0.00, ,580, ,0.7, ,19.0, ,33, ,2.3, ,3.0, ,133, ,10.7, 
214,Salinas South II,Monterey Bay,11/16/2022,1400,320,0.34, ,0.00, ,513, ,0.7, ,20.5, ,28, ,1.5, ,1.9, ,152, ,11.0, 
214,Salinas South II,Monterey Bay,11/16/2022,1500,320,0.24, ,0.00, ,387, ,0.6, ,21.8, ,25, ,0.8, ,1.0, ,202, ,11.4, 
214,Salinas South II,Monterey Bay,11/16/2022,1600,320,0.14, ,0.00, ,189, ,0.7, ,20.9, ,27, ,0.9, ,1.7, ,300, ,11.7, 
214,Salinas South II,Monterey Bay,11/16/2022,1700,320,0.09, ,0.00, ,34, ,0.9, ,16.0, ,47, ,4.7, ,3.8, ,300, ,12.0, 
214,Salinas South II,Monterey Bay,11/16/2022,1800,320,0.03, ,0.00, ,0, ,0.8, ,13.3, ,54, ,4.2, ,2.8, ,282, ,12.2, 
214,Salinas South II,Monterey Bay,11/16/2022,1900,320,0.01, ,0.00, ,0, ,0.9, ,11.0, ,65, ,4.7, ,1.9, ,359, ,12.2, 
214,Salinas South II,Monterey Bay,11/16/2022,2000,320,0.00, ,0.00, ,0, ,0.8, ,9.1, ,73, ,4.6, ,1.7, ,44, ,12.1, 
214,Salinas South II,Monterey Bay,11/16/2022,2100,320,0.00, ,0.00, ,0, ,0.8, ,8.3, ,74, ,4.0, ,1.2, ,109, ,12.0, 
214,Salinas South II,Monterey Bay,11/16/2022,2200,320,0.00, ,0.00, ,0, ,0.8, ,7.9, ,73, ,3.4, ,1.7, ,113, ,11.8, 
214,Salinas South II,Monterey Bay,11/16/2022,2300,320,0.00, ,0.00, ,0, ,0.7, ,7.9, ,70, ,2.8, ,2.0, ,119, ,11.7, 
214,Salinas South II,Monterey Bay,11/16/2022,2400,320,0.01, ,0.00, ,0, ,0.7, ,8.4, ,65, ,2.3, ,2.7, ,108, ,11.5, 
214,Salinas South II,Monterey Bay,11/17/2022,0100,321,0.00, ,0.00, ,0, ,0.7, ,8.0, ,66, ,1.9, ,2.9, ,130, ,11.3, 
214,Salinas South II,Monterey Bay,11/17/2022,0200,321,0.02, ,0.00, ,0, ,0.7, ,8.8, ,59, ,1.3, ,3.6, ,115, ,11.1, 
214,Salinas South II,Monterey Bay,11/17/2022,0300,321,0.02, ,0.00, ,0, ,0.7, ,8.4, ,60, ,1.1, ,4.3, ,111, ,11.0, 
214,Salinas South II,Monterey Bay,11/17/2022,0400,321,0.01, ,0.00, ,0, ,0.7, ,6.8, ,66, ,0.9, ,4.1, ,123, ,10.9, 
214,Salinas South II,Monterey Bay,11/17/2022,0500,321,0.02, ,0.00, ,0, ,0.6, ,7.0, ,63, ,0.4, ,4.4, ,118, ,10.8, 
214,Salinas South II,Monterey Bay,11/17/2022,0600,321,0.02, ,0.00, ,0, ,0.6, ,7.2, ,60, ,-0.1, ,4.2, ,116, ,10.6, 
214,Salinas South II,Monterey Bay,11/17/2022,0700,321,0.02, ,0.00, ,3, ,0.6, ,7.0, ,59, ,-0.5, ,4.5, ,114, ,10.5, 
214,Salinas South II,Monterey Bay,11/17/2022,0800,321,0.07, ,0.00, ,101, ,0.6, ,7.5, ,57, ,-0.5, ,4.4, ,124, ,10.4, 
214,Salinas South II,Monterey Bay,11/17/2022,0900,321,0.17, ,0.00, ,286, ,0.6, ,8.7, ,55, ,0.1, ,5.1, ,121, ,10.3, 
214,Salinas South II,Monterey Bay,11/17/2022,1000,321,0.29, ,0.00, ,425, ,0.6, ,11.7, ,45, ,0.2, ,5.8, ,121, ,10.2, 
214,Salinas South II,Monterey Bay,11/17/2022,1100,321,0.38, ,0.00, ,488, ,0.6, ,14.7, ,36, ,-0.1, ,5.4, ,128, ,10.3, 
214,Salinas South II,Monterey Bay,11/17/2022,1200,321,0.40, ,0.00, ,541, ,0.7, ,16.7, ,35, ,1.2, ,4.0, ,121, ,10.4, 
214,Salinas South II,Monterey Bay,11/17/2022,1300,321,0.33, ,0.00, ,486, ,0.7, ,18.9, ,32, ,1.7, ,1.8, ,102, ,10.7, 
214,Salinas South II,Monterey Bay,11/17/2022,1400,321,0.27, ,0.00, ,311, ,0.8, ,18.4, ,38, ,3.7, ,4.0, ,285, ,11.0, 
214,Salinas South II,Monterey Bay,11/17/2022,1500,321,0.25, ,0.00, ,367, ,0.9, ,17.3, ,47, ,6.0, ,3.4, ,309, ,11.3, 
214,Salinas South II,Monterey Bay,11/17/2022,1600,321,0.20, ,0.00, ,231, ,0.8, ,17.1, ,41, ,3.7, ,4.5, ,314, ,11.6, 
214,Salinas South II,Monterey Bay,11/17/2022,1700,321,0.08, ,0.00, ,82, ,0.9, ,15.1, ,55, ,6.1, ,4.3, ,311, ,11.8, 
214,Salinas South II,Monterey Bay,11/17/2022,1800,321,0.00, ,0.00, ,1, ,1.1, ,13.3, ,71, ,8.2, ,3.1, ,301, ,11.9, 
214,Salinas South II,Monterey Bay,11/17/2022,1900,321,0.00, ,0.00, ,0, ,1.0, ,11.6, ,74, ,7.1, ,2.3, ,335, ,12.0, 
214,Salinas South II,Monterey Bay,11/17/2022,2000,321,0.00, ,0.00, ,0, ,1.0, ,10.6, ,78, ,7.0, ,2.8, ,359, ,12.0, 
214,Salinas South II,Monterey Bay,11/17/2022,2100,321,0.00, ,0.00, ,0, ,1.0, ,9.6, ,80, ,6.3, ,1.6, ,54, ,11.9, 
214,Salinas South II,Monterey Bay,11/17/2022,2200,321,0.00, ,0.00, ,0, ,0.9, ,7.9, ,86, ,5.7, ,1.5, ,11, ,11.8, 
214,Salinas South II,Monterey Bay,11/17/2022,2300,321,0.00, ,0.00, ,0, ,0.8, ,6.7, ,86, ,4.6, ,1.1, ,77, ,11.7, 
214,Salinas South II,Monterey Bay,11/17/2022,2400,321,0.00, ,0.00, ,0, ,0.8, ,6.6, ,85, ,4.2, ,0.9, ,5, ,11.5, 
214,Salinas South II,Monterey Bay,11/18/2022,0100,322,0.00, ,0.00, ,0, ,0.8, ,5.3, ,90, ,3.8, ,1.0, ,93, ,11.3, 
214,Salinas South II,Monterey Bay,11/18/2022,0200,322,0.00,Y,0.00, ,0, ,0.7, ,4.3,Y,88,Y,2.5,Y,0.8, ,97, ,11.1, 
214,Salinas South II,Monterey Bay,11/18/2022,0300,322,0.00, ,0.00, ,0, ,0.7, ,4.3, ,88, ,2.5, ,1.5, ,115, ,10.9, 
214,Salinas South II,Monterey Bay,11/18/2022,0400,322,0.00,Y,0.00, ,0, ,0.7, ,3.3,Y,89,Y,1.6,Y,1.2, ,94, ,10.7, 
214,Salinas South II,Monterey Bay,11/18/2022,0500,322,0.00,Y,0.00, ,0, ,0.7, ,2.9,Y,92,Y,1.8,Y,1.1, ,126, ,10.5, 
214,Salinas South II,Monterey Bay,11/18/2022,0600,322,0.00, ,0.00, ,0, ,0.7, ,3.0, ,91, ,1.6, ,0.9, ,81, ,10.3, 
214,Salinas South II,Monterey Bay,11/18/2022,0700,322,0.00,Y,0.00, ,3, ,0.7, ,2.5,Y,93,Y,1.5,Y,0.8, ,77, ,10.2, 
214,Salinas South II,Monterey Bay,11/18/2022,0800,322,0.00,Y,0.00, ,29, ,0.7, ,3.2,Y,93,Y,2.1,Y,1.5, ,145, ,10.0, 
214,Salinas South II,Monterey Bay,11/18/2022,0900,322,0.08,Y,0.00, ,212, ,0.7, ,5.7,Y,80,Y,2.6,Y,2.6, ,118, ,9.9,Y
214,Salinas South II,Monterey Bay,11/18/2022,1000,322,0.19, ,0.00, ,391, ,0.8, ,8.5, ,73, ,3.9, ,3.5, ,149, ,9.8,Y
214,Salinas South II,Monterey Bay,11/18/2022,1100,322,0.26, ,0.00, ,503, ,0.9, ,11.4, ,64, ,4.8, ,2.3, ,150, ,9.9, 
214,Salinas South II,Monterey Bay,11/18/2022,1200,322,0.31, ,0.00, ,562, ,0.9, ,14.0, ,57, ,5.5, ,1.5, ,227, ,10.0, 
214,Salinas South II,Monterey Bay,11/18/2022,1300,322,0.34, ,0.00, ,555, ,0.9, ,15.5, ,52, ,5.7, ,2.9, ,294, ,10.3, 
214,Salinas South II,Monterey Bay,11/18/2022,1400,322,0.32, ,0.00, ,488, ,1.0, ,17.5, ,50, ,6.8, ,3.1, ,297, ,10.7, 
214,Salinas South II,Monterey Bay,11/18/2022,1500,322,0.24, ,0.00, ,365, ,1.1, ,16.3, ,61, ,8.6, ,4.2, ,316, ,11.0, 
214,Salinas South II,Monterey Bay,11/18/2022,1600,322,0.14, ,0.00, ,207, ,1.1, ,15.0, ,64, ,8.3, ,4.6, ,292, ,11.4, 
214,Salinas South II,Monterey Bay,11/18/2022,1700,322,0.06, ,0.00, ,52, ,1.0, ,13.5, ,68, ,7.7, ,4.4, ,293, ,11.6, 
214,Salinas South II,Monterey Bay,11/18/2022,1800,322,0.00, ,0.00, ,0, ,1.1, ,11.5, ,83, ,8.6, ,2.3, ,313, ,11.7, 
214,Salinas South II,Monterey Bay,11/18/2022,1900,322,0.00, ,0.00, ,0, ,1.1, ,9.9, ,87, ,7.9, ,1.7, ,357, ,11.8, 
214,Salinas South II,Monterey Bay,11/18/2022,2000,322,0.00, ,0.00, ,0, ,1.0, ,8.5, ,87, ,6.5, ,1.0, ,86, ,11.7, 
214,Salinas South II,Monterey Bay,11/18/2022,2100,322,0.00, ,0.00, ,0, ,0.8, ,7.4, ,82, ,4.5, ,1.1, ,93, ,11.6, 
214,Salinas South II,Monterey Bay,11/18/2022,2200,322,0.00, ,0.00, ,0, ,0.8, ,7.5, ,78, ,3.8, ,1.9, ,114, ,11.4, 
214,Salinas South II,Monterey Bay,11/18/2022,2300,322,0.00, ,0.00, ,0, ,0.8, ,8.3, ,70, ,3.2, ,2.6, ,118, ,11.3, 
214,Salinas South II,Monterey Bay,11/18/2022,2400,322,0.01, ,0.00, ,0, ,0.7, ,7.7, ,69, ,2.5, ,2.7, ,121, ,11.1, 
214,Salinas South II,Monterey Bay,11/19/2022,0100,323,0.01, ,0.00, ,0, ,0.7, ,7.5, ,66, ,1.5, ,2.7, ,132, ,11.0, 
214,Salinas South II,Monterey Bay,11/19/2022,0200,323,0.00, ,0.00, ,0, ,0.7, ,5.4, ,79, ,2.0, ,1.7, ,96, ,10.8, 
214,Salinas South II,Monterey Bay,11/19/2022,0300,323,0.00, ,0.00, ,0, ,0.7, ,5.3, ,76, ,1.4, ,2.4, ,140, ,10.7, 
214,Salinas South II,Monterey Bay,11/19/2022,0400,323,0.00, ,0.00, ,0, ,0.7, ,5.0, ,75, ,0.9, ,2.1, ,127, ,10.5, 
214,Salinas South II,Monterey Bay,11/19/2022,0500,323,0.00, ,0.00, ,0, ,0.7, ,3.7, ,82, ,0.9, ,2.6, ,143, ,10.4, 
214,Salinas South II,Monterey Bay,11/19/2022,0600,323,0.00, ,0.00, ,0, ,0.7, ,5.3, ,73, ,0.9, ,3.1, ,107, ,10.2, 
214,Salinas South II,Monterey Bay,11/19/2022,0700,323,0.01, ,0.00, ,2, ,0.6, ,5.3, ,71, ,0.5, ,4.6, ,107, ,10.1, 
214,Salinas South II,Monterey Bay,11/19/2022,0800,323,0.05, ,0.00, ,89, ,0.6, ,5.1, ,72, ,0.4, ,5.5, ,116, ,10.0, 
214,Salinas South II,Monterey Bay,11/19/2022,0900,323,0.14, ,0.00, ,250, ,0.7, ,6.9, ,68, ,1.3, ,6.1, ,123, ,9.8, 
214,Salinas South II,Monterey Bay,11/19/2022,1000,323,0.24, ,0.00, ,405, ,0.8, ,9.7, ,64, ,3.4, ,6.5, ,144, ,9.8,Y
214,Salinas South II,Monterey Bay,11/19/2022,1100,323,0.36, ,0.00, ,514, ,0.9, ,13.2, ,56, ,4.7, ,6.9, ,155, ,9.8, 
214,Salinas South II,Monterey Bay,11/19/2022,1200,323,0.42, ,0.00, ,568, ,0.8, ,16.8, ,44, ,4.5, ,5.1, ,149, ,10.0, 
214,Salinas South II,Monterey Bay,11/19/2022,1300,323,0.53, ,0.00, ,561, ,0.6, ,19.3, ,28, ,0.4, ,7.3, ,74, ,10.2, 
214,Salinas South II,Monterey Bay,11/19/2022,1400,323,0.48, ,0.00, ,498, ,0.6, ,20.2, ,26, ,-0.2, ,6.5, ,38, ,10.5, 
214,Salinas South II,Monterey Bay,11/19/2022,1500,323,0.36, ,0.00, ,377, ,0.6, ,20.4, ,27, ,0.6, ,5.4, ,98, ,10.9, 
214,Salinas South II,Monterey Bay,11/19/2022,1600,323,0.20, ,0.00, ,201, ,0.7, ,20.0, ,28, ,1.2, ,3.5, ,115, ,11.2, 
214,Salinas South II,Monterey Bay,11/19/2022,1700,323,0.07, ,0.00, ,29, ,0.7, ,16.8, ,39, ,2.8, ,2.3, ,292, ,11.4, 
214,Salinas South II,Monterey Bay,11/19/2022,1800,323,0.04, ,0.00, ,0, ,0.8, ,13.7, ,48, ,3.1, ,2.8, ,316, ,11.6, 
214,Salinas South II,Monterey Bay,11/19/2022,1900,323,0.00, ,0.00, ,0, ,0.8, ,10.2, ,62, ,3.2, ,1.2, ,37, ,11.6, 
214,Salinas South II,Monterey Bay,11/19/2022,2000,323,0.00, ,0.00, ,0, ,0.7, ,8.1, ,66, ,2.2, ,1.0, ,58, ,11.5, 
214,Salinas South II,Monterey Bay,11/19/2022,2100,323,0.00, ,0.00, ,0, ,0.7, ,7.8, ,63, ,1.2, ,1.7, ,100, ,11.4, 
214,Salinas South II,Monterey Bay,11/19/2022,2200,323,0.01, ,0.00, ,0, ,0.7, ,8.1, ,61, ,1.0, ,2.6, ,113, ,11.3, 
214,Salinas South II,Monterey Bay,11/19/2022,2300,323,0.03, ,0.00, ,0, ,0.6, ,8.9, ,52, ,-0.5, ,2.8, ,119, ,11.1, 
214,Salinas South II,Monterey Bay,11/19/2022,2400,323,0.05, ,0.00, ,0, ,0.5, ,9.2, ,47, ,-1.5, ,4.3, ,117, ,10.9, 
214,Salinas South II,Monterey Bay,11/20/2022,0100,324,0.04, ,0.00, ,0, ,0.5, ,7.8, ,51, ,-1.8, ,4.8, ,130, ,10.8, 
214,Salinas South II,Monterey Bay,11/20/2022,0200,324,0.05, ,0.00, ,0, ,0.5, ,7.0, ,50, ,-2.6, ,5.6, ,129, ,10.7, 
214,Salinas South II,Monterey Bay,11/20/2022,0300,324,0.05, ,0.00, ,0, ,0.5, ,6.6, ,52, ,-2.6, ,5.4, ,124, ,10.5, 
214,Salinas South II,Monterey Bay,11/20/2022,0400,324,0.05, ,0.00, ,0, ,0.5, ,6.6, ,50, ,-2.9, ,5.9, ,121, ,10.4, 
214,Salinas South II,Monterey Bay,11/20/2022,0500,324,0.05, ,0.00, ,0, ,0.5, ,6.4, ,51, ,-3.0, ,5.8, ,126, ,10.3, 
214,Salinas South II,Monterey Bay,11/20/2022,0600,324,0.04, ,0.00, ,0, ,0.5, ,4.8, ,57, ,-3.0, ,5.4, ,124, ,10.1, 
214,Salinas South II,Monterey Bay,11/20/2022,0700,324,0.02, ,0.00, ,2, ,0.5, ,3.8, ,61, ,-3.1, ,4.9, ,129, ,10.0, 
214,Salinas South II,Monterey Bay,11/20/2022,0800,324,0.08, ,0.00, ,90, ,0.5, ,4.6, ,56, ,-3.4, ,6.3, ,134, ,9.9, 
214,Salinas South II,Monterey Bay,11/20/2022,0900,324,0.17, ,0.00, ,254, ,0.5, ,7.0, ,50, ,-2.9, ,5.7, ,131, ,9.7, 
214,Salinas South II,Monterey Bay,11/20/2022,1000,324,0.25, ,0.00, ,411, ,0.6, ,9.7, ,46, ,-1.4, ,4.5, ,124, ,9.6,Y
214,Salinas South II,Monterey Bay,11/20/2022,1100,324,0.33, ,0.00, ,517, ,0.6, ,13.4, ,39, ,-0.4, ,3.9, ,120, ,9.7, 
214,Salinas South II,Monterey Bay,11/20/2022,1200,324,0.41, ,0.00, ,576, ,0.6, ,16.9, ,31, ,-0.4, ,4.1, ,124, ,9.8, 
214,Salinas South II,Monterey Bay,11/20/2022,1300,324,0.43, ,0.00, ,566, ,0.6, ,19.6, ,25, ,-1.2, ,3.7, ,126, ,10.1, 
214,Salinas South II,Monterey Bay,11/20/2022,1400,324,0.38, ,0.00, ,484, ,0.5, ,21.1, ,21, ,-2.3, ,3.0, ,131, ,10.4, 
214,Salinas South II,Monterey Bay,11/20/2022,1500,324,0.25, ,0.00, ,389, ,0.5, ,22.2, ,18, ,-3.0, ,1.3, ,131, ,10.7, 
214,Salinas South II,Monterey Bay,11/20/2022,1600,324,0.14, ,0.00, ,226, ,0.5, ,22.6, ,18, ,-3.2, ,1.1, ,310, ,11.1, 
214,Salinas South II,Monterey Bay,11/20/2022,1700,324,0.07, ,0.00, ,50, ,0.6, ,19.6, ,26, ,-0.5, ,1.4, ,1, ,11.3, 
214,Salinas South II,Monterey Bay,11/20/2022,1800,324,0.02, ,0.00, ,0, ,0.7, ,14.2, ,42, ,1.4, ,1.7, ,18, ,11.5, 
214,Salinas South II,Monterey Bay,11/20/2022,1900,324,0.00, ,0.00, ,0, ,0.7, ,11.3, ,52, ,1.9, ,1.2, ,331, ,11.5, 
214,Salinas South II,Monterey Bay,11/20/2022,2000,324,0.01, ,0.00, ,0, ,0.7, ,10.2, ,54, ,1.2, ,2.0, ,359, ,11.4, 
214,Salinas South II,Monterey Bay,11/20/2022,2100,324,0.00, ,0.00, ,0, ,0.7, ,8.2, ,62, ,1.5, ,1.5, ,50, ,11.3, 
214,Salinas South II,Monterey Bay,11/20/2022,2200,324,0.00, ,0.00, ,0, ,0.6, ,7.1, ,64, ,0.7, ,1.4, ,73, ,11.1, 
214,Salinas South II,Monterey Bay,11/20/2022,2300,324,0.00, ,0.00, ,0, ,0.6, ,7.0, ,60, ,-0.2, ,1.8, ,119, ,10.9, 
214,Salinas South II,Monterey Bay,11/20/2022,2400,324,0.02, ,0.00, ,0, ,0.6, ,8.4, ,51, ,-1.2, ,3.0, ,115, ,10.8, 
214,Salinas South II,Monterey Bay,11/21/2022,0100,325,0.05, ,0.00, ,0, ,0.5, ,8.4, ,49, ,-1.7, ,4.4, ,124, ,10.6, 
214,Salinas South II,Monterey Bay,11/21/2022,0200,325,0.07, ,0.00, ,0, ,0.5, ,9.1, ,44, ,-2.5, ,5.3, ,84, ,10.5, 
214,Salinas South II,Monterey Bay,11/21/2022,0300,325,0.06, ,0.00, ,0, ,0.5, ,8.0, ,48, ,-2.2, ,5.2, ,58, ,10.4, 
214,Salinas South II,Monterey Bay,11/21/2022,0400,325,0.06, ,0.00, ,0, ,0.5, ,7.7, ,49, ,-2.3, ,5.4, ,31, ,10.3, 
214,Salinas South II,Monterey Bay,11/21/2022,0500,325,0.05, ,0.00, ,0, ,0.5, ,7.1, ,51, ,-2.4, ,5.5, ,96, ,10.2, 
214,Salinas South II,Monterey Bay,11/21/2022,0600,325,0.05, ,0.00, ,0, ,0.5, ,6.9, ,49, ,-3.0, ,5.2, ,45, ,10.1, 
214,Salinas South II,Monterey Bay,11/21/2022,0700,325,0.06, ,0.00, ,3, ,0.5, ,6.7, ,49, ,-3.3, ,5.8, ,9, ,10.0, 
214,Salinas South II,Monterey Bay,11/21/2022,0800,325,0.11, ,0.00, ,88, ,0.5, ,7.3, ,46, ,-3.5, ,6.3, ,350, ,9.9, 
214,Salinas South II,Monterey Bay,11/21/2022,0900,325,0.19, ,0.00, ,235, ,0.5, ,9.1, ,41, ,-3.3, ,6.0, ,344, ,9.8, 
214,Salinas South II,Monterey Bay,11/21/2022,1000,325,0.28, ,0.00, ,349, ,0.5, ,10.8, ,38, ,-2.9, ,6.5, ,52, ,9.7, 
214,Salinas South II,Monterey Bay,11/21/2022,1100,325,0.36, ,0.00, ,484, ,0.6, ,12.8, ,37, ,-1.4, ,5.9, ,92, ,9.8, 
214,Salinas South II,Monterey Bay,11/21/2022,1200,325,0.41, ,0.00, ,534, ,0.6, ,15.8, ,34, ,0.1, ,5.0, ,74, ,9.9, 
214,Salinas South II,Monterey Bay,11/21/2022,1300,325,0.42, ,0.00, ,542, ,0.6, ,18.0, ,30, ,0.1, ,4.3, ,33, ,10.1, 
214,Salinas South II,Monterey Bay,11/21/2022,1400,325,0.39, ,0.00, ,486, ,0.6, ,19.9, ,25, ,-0.7, ,3.9, ,103, ,10.4, 
214,Salinas South II,Monterey Bay,11/21/2022,1500,325,0.23, ,0.00, ,271, ,0.5, ,20.4, ,22, ,-1.8, ,2.7, ,38, ,10.8, 
214,Salinas South II,Monterey Bay,11/21/2022,1600,325,0.10, ,0.00, ,140, ,0.5, ,19.9, ,23, ,-1.8, ,1.1, ,8, ,11.1, 
214,Salinas South II,Monterey Bay,11/21/2022,1700,325,0.07, ,0.00, ,35, ,0.7, ,17.6, ,33, ,1.1, ,1.3, ,348, ,11.3, 
214,Salinas South II,Monterey Bay,11/21/2022,1800,325,0.03, ,0.00, ,0, ,0.9, ,12.8, ,59, ,4.9, ,2.5, ,314, ,11.5, 
214,Salinas South II,Monterey Bay,11/21/2022,1900,325,0.02, ,0.00, ,0, ,0.9, ,10.3, ,69, ,4.8, ,2.2, ,9, ,11.5, 
214,Salinas South II,Monterey Bay,11/21/2022,2000,325,0.00, ,0.00, ,0, ,0.8, ,8.4, ,70, ,3.2, ,1.1, ,55, ,11.4, 
214,Salinas South II,Monterey Bay,11/21/2022,2100,325,0.01, ,0.00, ,0, ,0.7, ,7.8, ,67, ,2.1, ,1.0, ,69, ,11.3, 
214,Salinas South II,Monterey Bay,11/21/2022,2200,325,0.02, ,0.00, ,0, ,0.7, ,7.9, ,67, ,2.0, ,2.4, ,122, ,11.2, 
214,Salinas South II,Monterey Bay,11/21/2022,2300,325,0.04, ,0.00, ,0, ,0.6, ,9.1, ,55, ,0.5, ,2.9, ,124, ,11.0, 
214,Salinas South II,Monterey Bay,11/21/2022,2400,325,0.03, ,0.00, ,0, ,0.6, ,7.5, ,60, ,0.3, ,3.2, ,124, ,10.9, 
214,Salinas South II,Monterey Bay,11/22/2022,0100,326,0.03, ,0.00, ,0, ,0.6, ,7.4, ,57, ,-0.7, ,3.4, ,124, ,10.7, 
214,Salinas South II,Monterey Bay,11/22/2022,0200,326,0.04, ,0.00, ,0, ,0.5, ,7.0, ,54, ,-1.6, ,4.1, ,115, ,10.6, 
214,Salinas South II,Monterey Bay,11/22/2022,0300,326,0.04, ,0.00, ,0, ,0.5, ,7.2, ,51, ,-2.2, ,3.8, ,120, ,10.5, 
214,Salinas South II,Monterey Bay,11/22/2022,0400,326,0.04, ,0.00, ,0, ,0.5, ,7.0, ,52, ,-2.3, ,4.8, ,122, ,10.3, 
214,Salinas South II,Monterey Bay,11/22/2022,0500,326,0.03, ,0.00, ,0, ,0.5, ,5.7, ,54, ,-2.9, ,4.1, ,112, ,10.2, 
214,Salinas South II,Monterey Bay,11/22/2022,0600,326,0.03, ,0.00, ,0, ,0.5, ,6.0, ,51, ,-3.5, ,3.7, ,122, ,10.1, 
214,Salinas South II,Monterey Bay,11/22/2022,0700,326,0.04, ,0.00, ,1, ,0.5, ,5.8, ,52, ,-3.2, ,4.6, ,122, ,10.0, 
214,Salinas South II,Monterey Bay,11/22/2022,0800,326,0.07, ,0.00, ,78, ,0.5, ,6.3, ,51, ,-3.1, ,4.1, ,118, ,9.9, 
214,Salinas South II,Monterey Bay,11/22/2022,0900,326,0.14, ,0.00, ,233, ,0.5, ,8.0, ,50, ,-1.9, ,3.9, ,132, ,9.8, 
214,Salinas South II,Monterey Bay,11/22/2022,1000,326,0.24, ,0.00, ,381, ,0.6, ,10.7, ,44, ,-0.9, ,4.1, ,135, ,9.7, 
214,Salinas South II,Monterey Bay,11/22/2022,1100,326,0.34, ,0.00, ,488, ,0.6, ,13.8, ,40, ,0.4, ,4.5, ,137, ,9.7, 
214,Salinas South II,Monterey Bay,11/22/2022,1200,326,0.37, ,0.00, ,518, ,0.6, ,16.5, ,32, ,-0.2, ,3.6, ,121, ,9.9, 
214,Salinas South II,Monterey Bay,11/22/2022,1300,326,0.36, ,0.00, ,554, ,0.6, ,18.7, ,27, ,-0.9, ,2.0, ,152, ,10.2, 
214,Salinas South II,Monterey Bay,11/22/2022,1400,326,0.36, ,0.00, ,497, ,0.6, ,19.4, ,27, ,-0.1, ,3.2, ,302, ,10.5, 
214,Salinas South II,Monterey Bay,11/22/2022,1500,326,0.30, ,0.00, ,336, ,0.8, ,18.1, ,38, ,3.4, ,5.2, ,293, ,10.8, 
214,Salinas South II,Monterey Bay,11/22/2022,1600,326,0.16, ,0.00, ,188, ,0.8, ,16.5, ,43, ,3.8, ,3.9, ,308, ,11.2, 
214,Salinas South II,Monterey Bay,11/22/2022,1700,326,0.06, ,0.00, ,30, ,0.9, ,14.9, ,53, ,5.4, ,3.1, ,323, ,11.4, 
214,Salinas South II,Monterey Bay,11/22/2022,1800,326,0.01, ,0.00, ,0, ,1.0, ,12.2, ,68, ,6.5, ,2.6, ,309, ,11.6, 
214,Salinas South II,Monterey Bay,11/22/2022,1900,326,0.00, ,0.00, ,0, ,0.9, ,9.6, ,77, ,5.7, ,1.7, ,34, ,11.6, 
214,Salinas South II,Monterey Bay,11/22/2022,2000,326,0.00, ,0.00, ,0, ,0.9, ,9.6, ,75, ,5.4, ,2.9, ,319, ,11.6, 
214,Salinas South II,Monterey Bay,11/22/2022,2100,326,0.00, ,0.00, ,0, ,1.0, ,10.2, ,78, ,6.5, ,3.0, ,337, ,11.4, 
214,Salinas South II,Monterey Bay,11/22/2022,2200,326,0.00, ,0.00, ,0, ,0.9, ,9.4, ,77, ,5.6, ,2.0, ,20, ,11.3, 
214,Salinas South II,Monterey Bay,11/22/2022,2300,326,0.00, ,0.00, ,0, ,0.7, ,7.7, ,69, ,2.4, ,1.1, ,111, ,11.2, 
214,Salinas South II,Monterey Bay,11/22/2022,2400,326,0.00, ,0.00, ,0, ,0.8, ,7.0, ,78, ,3.4, ,1.7, ,132, ,11.1, 
214,Salinas South II,Monterey Bay,11/23/2022,0100,327,0.00, ,0.00, ,0, ,0.7, ,5.3, ,83, ,2.7, ,1.2, ,66, ,10.9, 
214,Salinas South II,Monterey Bay,11/23/2022,0200,327,0.00, ,0.00, ,0, ,0.7, ,5.3, ,80, ,2.2, ,1.7, ,122, ,10.8, 
214,Salinas South II,Monterey Bay,11/23/2022,0300,327,0.00, ,0.00, ,0, ,0.7, ,5.6, ,75, ,1.5, ,2.0, ,122, ,10.6, 
214,Salinas South II,Monterey Bay,11/23/2022,0400,327,0.01, ,0.00, ,0, ,0.7, ,6.5, ,70, ,1.5, ,2.9, ,125, ,10.5, 
214,Salinas South II,Monterey Bay,11/23/2022,0500,327,0.00, ,0.00, ,0, ,0.7, ,5.3, ,74, ,1.1, ,2.3, ,135, ,10.3, 
214,Salinas South II,Monterey Bay,11/23/2022,0600,327,0.00, ,0.00, ,0, ,0.6, ,4.6, ,75, ,0.5, ,1.7, ,145, ,10.2, 
